,time(s),temperature(C),ChargingVoltage(mV),DischargingVoltage(mV),pumpFlowRate(mL)
1867,1867,53,0.586066154262236,0.25520350703535194,82
1868,1868,36,1.8553233925118753,0.7384812471635636,82
1869,1869,38,0.6037538814545597,1.2805660833127133,94
1870,1870,52,0.5551502638221292,0.3018189734006019,103
1871,1871,29,1.3047559543153975,1.2357957772315766,103
1872,1872,22,0.8694034478427406,2.192698609339576,82
1873,1873,46,0.23778673346228987,1.7893916829617424,94
1874,1874,59,1.9924342297051816,1.68232412567524,140
1875,1875,44,0.9772307908567527,1.1676816558384302,123
1876,1876,20,1.9141171038681064,1.6003232953599134,142
1877,1877,23,1.1334231947060351,1.2111064977652701,149
1878,1878,56,0.9866159339338704,1.1027776731731358,106
1879,1879,24,0.6634279970700605,0.07394738714599434,90
1880,1880,39,1.123918264535831,0.35206170365209316,130
1881,1881,21,1.5465664182461056,0.2890943225042282,117
1882,1882,22,0.0864016133693951,4.0013448147881165,134
1883,1883,29,2.100523631591317,0.027875134647607915,89
1884,1884,33,0.695067372557632,0.6218496495632619,92
1885,1885,56,0.16767172089081184,2.944269439643363,126
1886,1886,36,1.6155045110058786,1.074428997800938,77
1887,1887,26,0.2180748834619566,1.0274994541362905,121
1888,1888,23,0.8687874652916467,0.48836976741686206,145
1889,1889,62,0.2261626284387793,0.35113720085182815,131
1890,1890,62,0.21298248191281766,1.9781164168997822,131
1891,1891,25,7.502762212034572,0.25910708646018754,94
1892,1892,47,1.358335225147659,0.0705184742839656,89
1893,1893,37,3.899590114980527,0.6485783364412374,96
1894,1894,44,0.2931924185496121,1.086936730078022,101
1895,1895,59,1.227601529556446,2.160979922316941,145
1896,1896,52,0.8900978767542838,0.6255243790164472,113
1897,1897,47,0.2707439921823492,1.9961168839115009,88
1898,1898,26,0.7875599490703313,0.7081832682441926,125
1899,1899,41,0.9031717668686179,0.3812134135526576,96
1900,1900,52,0.5346628868247162,1.2966774238713314,86
1901,1901,61,0.5676298180501099,0.20873935585950426,105
1902,1902,55,1.3401343367206235,0.9287574572239361,79
1903,1903,57,0.214413725592582,1.3581742716804204,83
1904,1904,50,0.7678002147852682,0.5211997360448266,123
1905,1905,29,1.6759560470697799,0.08371311362275724,104
1906,1906,56,0.5775211341726939,0.23187768580889007,137
1907,1907,46,1.4965071492307487,0.2696204239171508,94
1908,1908,27,1.6103707764808413,1.3826595166105442,117
1909,1909,55,0.8882049630679053,0.14992072375250018,133
1910,1910,36,1.4370433957943314,0.07318167594553222,83
1911,1911,33,0.16854661843222207,1.4954665737726744,122
1912,1912,42,1.451236949829985,2.0081703824065484,92
1913,1913,22,1.703705201491554,2.5722086309611,87
1914,1914,25,0.321229245505487,0.08101323216809038,111
1915,1915,48,0.07556908807027507,0.5423274302481014,89
1916,1916,63,0.2345133341529928,0.26465847411448223,138
1917,1917,27,0.3523298279596777,2.4739333654368183,98
1918,1918,40,0.21795173029369136,0.835195742138474,120
1919,1919,20,0.49989497594537546,1.1206107963441871,118
1920,1920,39,2.1658738673901143,1.0071930369053754,100
1921,1921,40,3.7440762988233356,0.34758461877803,143
1922,1922,53,0.20285849242916298,1.2640409558935968,142
1923,1923,59,0.1993563363065914,1.1877202710010424,105
1924,1924,30,0.09910853076507309,0.33916891154644274,85
1925,1925,51,0.22869698094108226,0.1996925756018233,88
1926,1926,53,2.638007103278358,1.1329598505016376,85
1927,1927,51,2.218355449824709,0.17921961656165636,80
1928,1928,49,0.36566038968914955,0.7703459964976431,112
1929,1929,61,0.5150597084511487,1.3838938869778539,119
1930,1930,45,0.2239033938332661,0.9052507171840726,84
1931,1931,38,4.3188051131123935,0.5725091048570766,98
1932,1932,46,0.26075083482451994,3.662430760973474,82
1933,1933,47,0.5222105030990498,0.5427586264698988,106
1934,1934,58,0.9844014724533978,0.13119860761801064,143
1935,1935,52,0.5526701656039039,0.2932135837076121,148
1936,1936,43,1.5934147190157315,3.8637689798689925,106
1937,1937,29,0.5822864782832526,0.07600954579103025,138
1938,1938,37,0.38308626761976405,1.1419316077533193,114
1939,1939,46,0.02957542194091785,0.40893569467623764,90
1940,1940,25,0.25590106222756626,0.9220479894399656,122
1941,1941,42,0.8000783430672035,0.19815032755598525,144
1942,1942,29,0.048232175487809864,0.04255833620906407,113
1943,1943,51,2.2495708124183094,1.1403030902194908,75
1944,1944,29,0.3854196765124736,0.043895281776112946,107
1945,1945,25,1.586636812793049,4.495088483412212,100
1946,1946,59,0.0043368426800391695,0.7516602611100089,76
1947,1947,28,0.8420188823294084,1.2961173603572445,88
1948,1948,61,4.6171749819852455,0.4975761197316438,140
1949,1949,28,0.9589343395464689,0.22505727380540919,81
1950,1950,49,1.2545030507183674,0.9778372439174139,132
1951,1951,45,1.234856507624338,1.1218474407300179,78
1952,1952,53,0.41578973097268707,0.26791350039164596,139
1953,1953,22,0.08684044165022482,0.5974267116077252,75
1954,1954,20,0.907282331482222,0.21006158473170725,117
1955,1955,63,1.5450798652525695,0.4243826437975543,104
1956,1956,26,0.23257853059670386,0.594806090040295,135
1957,1957,27,0.027714435844200056,2.1807102613163964,134
1958,1958,47,1.0700723970754848,0.4782728422906825,97
1959,1959,22,0.7162219397453129,0.2505438289016839,84
1960,1960,58,0.06561927010762095,3.5574644914779343,132
1961,1961,46,0.2696245492651147,0.3475984463207024,145
1962,1962,43,0.4775811096349648,0.9393568954972075,83
1963,1963,38,0.051395571804648425,1.3445063816203737,149
1964,1964,59,3.238237734080107,1.6944268245484477,89
1965,1965,57,0.038280394512730055,0.880028497612825,78
1966,1966,48,0.9375507231970583,1.9205134042282714,79
1967,1967,44,0.4372939276777216,0.5243049128360429,143
1968,1968,45,1.1944317511445368,0.07974161509056572,96
1969,1969,37,0.4017146137364376,0.3422873462948412,76
1970,1970,36,0.25014197585418474,0.04496636830393484,136
1971,1971,21,1.024767214712208,2.3942163345585077,109
1972,1972,28,1.0580940272927613,0.24294744307520846,111
1973,1973,48,0.3201699849744902,0.012328733975809619,141
1974,1974,60,2.749378814350421,0.39887348223800206,82
1975,1975,20,0.050684856555292854,0.07319886867396856,77
1976,1976,54,0.2234944834782504,0.9030103251020988,118
1977,1977,31,1.7648912802342873,0.07184482058018475,117
1978,1978,24,2.599407176975786,0.511716535420488,129
1979,1979,44,0.3926856325583592,0.08566300423572741,103
1980,1980,36,1.0955586941490356,0.48124725920499006,133
1981,1981,61,3.597198653760612,0.14997625826850236,122
1982,1982,51,0.1934631508842457,1.5697117598995542,109
1983,1983,26,3.234695709826691,0.00600516010956929,82
1984,1984,55,0.005478236031458109,0.12406746236955166,88
1985,1985,53,0.058193052582528805,0.6403665285903674,120
1986,1986,51,0.004977922071654995,0.860905483024311,111
1987,1987,46,0.540228386047697,0.818076659884253,90
1988,1988,50,0.6452554585210282,3.46133157380663,114
1989,1989,26,0.40519312730151935,0.8338086706091643,119
1990,1990,48,0.6811626203789901,0.27348544276110576,149
1991,1991,60,1.4596090666363801,0.0185491023508405,128
1992,1992,24,0.5343611342121465,0.847150542317626,83
1993,1993,30,0.07277634331184986,0.6038187567396547,129
1994,1994,50,0.31665341942448705,1.9974398593995566,115
1995,1995,58,0.4179125439199892,0.22322651142488353,105
1996,1996,34,0.6862100555901319,1.3695723109488886,141
1997,1997,52,1.205087881164506,3.1429736454790005,78
1998,1998,50,1.4932881568067995,0.09977211635345204,82
1999,1999,64,1.003844447097088,0.38159169177412944,128
2000,2000,60,0.21183822996620177,0.7774465943738631,111
2001,2001,51,0.7352309515965239,1.3767025566910926,77
2002,2002,21,0.6796071595144919,0.22842943215591582,143
2003,2003,37,0.7368443794612348,1.2628283759619243,104
2004,2004,26,0.34547450016682896,0.2665827898303234,148
2005,2005,21,0.3767786262595438,3.0093277099654743,92
2006,2006,45,1.2086377998688165,0.4953438344832405,130
2007,2007,47,0.7687325127709231,0.5073703551271097,76
2008,2008,50,1.6143894543972972,0.4496452448768424,143
2009,2009,48,0.4735925176908618,4.584890336131197,95
2010,2010,32,0.22196940565801201,0.6403345091526474,89
2011,2011,22,2.326391377830091,0.09113578452936125,89
2012,2012,25,0.8967068972578597,0.09101545073710639,79
2013,2013,34,1.4666862696096261,1.1738414702363427,92
2014,2014,28,4.232096208973624,0.9235335469980415,120
2015,2015,39,0.00701075858849869,3.7412581903836166,114
2016,2016,54,0.3222994762858689,1.7135648557608267,139
2017,2017,53,1.6360713337832924,1.0168586845626886,99
2018,2018,38,1.970627700126314,0.43454038338293205,121
2019,2019,20,1.1994989288962135,0.42641525920037177,138
2020,2020,56,0.03626977325177781,0.45963095968883805,137
2021,2021,28,1.4754645954504775,1.5341844376460054,135
2022,2022,23,0.6328717592417175,1.93590918909881,138
2023,2023,42,1.1701819489473508,0.26530546499346036,143
2024,2024,53,0.125181001953149,0.6930521365758686,122
2025,2025,33,2.5063334759804308,0.7970896074834973,117
2026,2026,24,0.8892065908487272,1.252951637501875,85
2027,2027,63,0.09429648051800765,0.41472932276033686,75
2028,2028,60,0.30832614554917187,2.150469758900517,76
2029,2029,56,1.0400220409758925,1.0069014103359661,130
2030,2030,52,1.459290509932774,1.3056822786332472,80
2031,2031,60,0.26935554922748556,0.4285369885599196,104
2032,2032,37,0.13870327330022092,0.6507365628545699,141
2033,2033,44,0.30718902842012386,0.12149857515605417,137
2034,2034,26,0.042145469240387694,0.6479289359887703,117
2035,2035,57,0.6056903661799136,0.14982924968236785,129
2036,2036,41,1.2513839383118663,1.964508842633125,130
2037,2037,29,3.440026594624574,0.6922248362106532,144
2038,2038,35,0.19923093015179708,0.5748223159847009,145
2039,2039,43,0.327038221398211,2.341668895901319,125
2040,2040,51,0.29731762438159015,0.6572209290800564,90
2041,2041,60,0.8173003769685679,0.3289462686866045,134
2042,2042,27,0.8138645325063991,0.18877679713782755,132
2043,2043,31,1.092195997192416,6.398668606881682,110
2044,2044,30,0.17895231862525068,0.14606370641112484,125
2045,2045,26,0.3175559165759104,0.09865031329188147,76
2046,2046,29,0.18049430130420221,0.991191385792092,144
2047,2047,59,0.012272701390359362,1.1342539664882596,129
2048,2048,31,4.124626035976524,3.524399392086627,123
2049,2049,57,0.4411920716521942,0.05555945518635078,141
2050,2050,46,0.5629165551297216,0.16040633347263672,78
2051,2051,35,0.3779075969835527,0.42145429129736495,127
2052,2052,61,0.7654170628447778,4.4971470430499885,112
2053,2053,31,0.23613984838463364,1.6098416272220064,120
2054,2054,44,0.27718358985343433,0.0561155099549344,93
2055,2055,45,0.13225291202044906,1.1610998917866528,101
2056,2056,35,0.25058146239030904,1.2299620757953666,85
2057,2057,32,0.622678504777454,1.4587581879201441,141
2058,2058,51,0.38944114555414355,0.7734182603400876,117
2059,2059,47,0.9483526740298989,0.29954312480936324,148
2060,2060,35,1.435658911159731,1.482342886776809,148
2061,2061,54,0.52839484116348,0.26694823096349085,142
2062,2062,57,0.2749473398488064,1.5570826239783606,76
2063,2063,23,0.019006669674992267,0.9198321106259689,121
2064,2064,39,0.8078987005576803,0.1683427135656692,103
2065,2065,54,2.0301975852360545,1.0594768829615913,105
2066,2066,30,0.399025302460211,0.13397595319480365,124
2067,2067,24,1.7165501027477985,1.901179485700642,116
2068,2068,41,0.38316732119340974,1.4877908776228184,90
2069,2069,32,1.1558675813116173,0.2994386950160688,104
2070,2070,26,0.02695885814963124,1.5694061850303935,110
2071,2071,25,0.7501062008270593,0.8755484150730781,91
2072,2072,35,0.357530212658108,0.17654940132045574,77
2073,2073,41,1.2228098062838335,0.2556949593842554,119
2074,2074,57,1.8315769922514127,0.18772618675009028,98
2075,2075,38,0.37516070427923115,0.1641455629224033,110
2076,2076,53,0.11651828591703041,0.11927803119881147,124
2077,2077,29,0.7903007734439765,0.4483444844514139,141
2078,2078,32,0.13758361628807667,1.1873032709368476,101
2079,2079,42,0.001376090005779636,2.588989182755845,88
2080,2080,43,0.596325651457386,0.45778477861984135,83
2081,2081,26,0.2970609080913016,0.20536253657381656,88
2082,2082,51,1.3551592315182084,2.2759588865116345,117
2083,2083,45,3.0401010442941336,0.2501646875504229,113
2084,2084,46,2.1271500767512053,0.21656713630296714,103
2085,2085,22,1.4750277997130068,0.29440029096386183,92
2086,2086,20,1.3292954958215892,1.260827784287805,112
2087,2087,35,0.44862103321363517,0.9861901688461757,81
2088,2088,22,3.118882598792989,0.1306686173944614,106
2089,2089,49,0.9023763470914064,0.869447446467201,118
2090,2090,40,2.1916613720674625,0.014515866274369805,80
2091,2091,31,0.8274595236613902,1.1167098556888777,131
2092,2092,56,0.6266898644389539,0.12646008234161712,103
2093,2093,53,3.0769048169441744,0.1366814426520252,129
2094,2094,24,0.18306494465789186,0.005274948116919251,116
2095,2095,35,4.291152161030244,0.7779176635664267,135
2096,2096,45,0.9027143355749255,0.16506738878020524,96
2097,2097,23,0.477548772085923,0.008627657559487514,83
2098,2098,33,1.346132896148173,0.48574121230592665,91
2099,2099,50,0.9109556220041336,0.3356584090031888,144
2100,2100,21,0.22379947159759483,1.158823700328081,106
2101,2101,27,2.417434390066508,1.2331874062322437,89
2102,2102,36,0.028838944309806255,0.8872416619540622,106
2103,2103,31,0.45165002184533565,1.4694944415549427,126
2104,2104,23,0.45511361008288176,0.18912935906011613,109
2105,2105,42,2.373994183084889,1.4209079836790004,138
2106,2106,43,0.9612200305817558,2.927457681725361,144
2107,2107,21,1.41952918459997,0.5937817838978523,104
2108,2108,39,1.1523436981585529,1.214124107153148,82
2109,2109,28,0.13262958937424052,0.7957026783302084,122
2110,2110,58,2.1517257742111324,0.03857528821104804,82
2111,2111,48,0.056344327495009096,0.8490316816095974,89
2112,2112,36,0.37791783007760604,1.071136286271651,91
2113,2113,44,0.4160417033175103,2.5977954612983587,85
2114,2114,59,1.8072637996832406,0.6187638410149761,96
2115,2115,59,2.1120648005442746,2.0934539233862877,127
2116,2116,44,0.241498760783656,2.422928524037339,88
2117,2117,36,2.5051455831990794,0.6481712653538823,114
2118,2118,41,0.11637846120352444,0.2152562629345222,109
2119,2119,56,0.45860588131833535,0.7380470061538968,144
2120,2120,49,0.08952466728550658,0.36280078662498344,92
2121,2121,32,1.0690513002499098,2.9002757361462446,109
2122,2122,23,0.12614708720868928,1.2879204285186618,131
2123,2123,54,0.23950905635264078,1.841640350841349,118
2124,2124,62,0.18809136101822288,0.7761681250983136,110
2125,2125,26,0.20724096962261285,0.8939465503080641,115
2126,2126,62,1.6395111291746114,0.7669803112092632,125
2127,2127,24,0.10574157555205296,0.7876814558745563,92
2128,2128,52,0.4148373162040428,0.27934423068871544,120
2129,2129,49,0.5339047642685463,0.5598595448100372,113
2130,2130,37,1.9308839921310295,0.016204782644824493,78
2131,2131,56,0.5730272352942616,0.45993213233905017,128
2132,2132,53,0.9045647444250139,0.5582703712846414,116
2133,2133,56,1.5850696430866322,3.5206940283599906,107
2134,2134,40,2.6405369588372833,1.407877664304761,148
2135,2135,49,1.5177167644481533,2.1777735082176473,97
2136,2136,31,0.3066980316712366,1.194710239342287,116
2137,2137,27,0.27428705928056485,0.30534693361332077,118
2138,2138,39,0.5407357734613828,0.875274978603993,76
2139,2139,60,0.33733302292074124,0.5403867621791887,80
2140,2140,23,2.3909372155226953,0.356021669338033,114
2141,2141,51,0.5033053276454853,1.6266612198528436,98
2142,2142,51,0.12010025820467045,1.789310943295532,91
2143,2143,43,0.17583319447829712,0.9490217127249441,100
2144,2144,62,0.11348030805344754,0.3962264815190897,132
2145,2145,39,1.0727089165504757,2.737704242210666,137
2146,2146,20,1.3211716641564402,0.7846917586505449,106
2147,2147,44,0.39008517336922954,0.5945570646505859,80
2148,2148,48,0.0934508827875026,0.47080461333854456,76
2149,2149,46,0.23425176674828396,1.8333308789720995,133
2150,2150,35,0.5815286601852672,0.44800628229118616,83
2151,2151,26,2.2957561527596764,2.264870922142863,89
2152,2152,58,1.2358854145036537,1.1374835782506754,110
2153,2153,52,0.6905982611578735,2.572765214032487,111
2154,2154,52,0.03644136468147939,0.4236853968360355,149
2155,2155,43,1.3131064848009184,1.1213940264918214,124
2156,2156,29,0.0754196445953469,0.3795722439175123,84
2157,2157,47,0.859883964998912,0.11028752180035681,118
2158,2158,52,1.2394935972420515,0.1279028145506325,132
2159,2159,48,1.4939435446799854,0.6300662850401163,118
2160,2160,37,1.5517110980473818,1.5442292783186273,83
2161,2161,26,0.3616785011582781,0.13222807176697965,80
2162,2162,47,2.0005648776674243,0.13454327489879253,78
2163,2163,23,1.541303392940477,0.45824059461312977,124
2164,2164,51,0.11737799041496065,0.001960247610798429,131
2165,2165,42,0.6917440333745574,0.9642832994952822,82
2166,2166,53,3.1383918333702687,1.2934018350127152,149
2167,2167,25,0.1327834599350085,1.0816296109623156,79
2168,2168,21,0.41648018302504386,0.1178926179060329,97
2169,2169,32,0.0460593145938304,0.7982230978205773,128
2170,2170,34,0.9384663990350058,0.9492393867612767,100
2171,2171,35,0.5351356341874187,0.7813888185348722,133
2172,2172,63,0.9796721683761924,0.16420846895179475,79
2173,2173,25,0.19110082042306853,0.2605525294507333,124
2174,2174,64,0.020894551194525317,0.12059888131112152,87
2175,2175,32,1.1918629865515193,2.6740519426737386,148
2176,2176,41,0.45342919573901624,0.11132884959059973,110
2177,2177,41,0.11243749115583454,0.17502587516741622,84
2178,2178,47,0.13355807232006858,0.42363071199513075,112
2179,2179,29,0.458560001565691,1.8781832652283117,100
2180,2180,39,2.259853915435749,2.4581817555841194,90
2181,2181,48,0.28540174695979764,3.4873316028985437,148
2182,2182,60,0.41122251515878877,0.7287601697024377,104
2183,2183,38,0.24023321365530834,0.7049821851166799,130
2184,2184,51,1.2167325223025969,2.1804664443489354,133
2185,2185,52,0.757646740120665,0.32658995925566314,102
2186,2186,25,0.7910919037753987,3.473153859593381,79
2187,2187,24,0.1935409765180921,3.722753741044036,90
2188,2188,26,2.514531156728634,1.9287814359549085,111
2189,2189,22,0.5691508990934121,1.1949542774141308,142
2190,2190,32,3.162080047413513,0.1932755487410966,127
2191,2191,27,1.0306380453084834,0.29591529080214685,96
2192,2192,55,0.23927365923517768,0.49438940258703,124
2193,2193,37,0.5103096509720175,0.24809660573374578,98
2194,2194,51,0.1487757701893633,0.6856191886273851,119
2195,2195,36,1.1427448083962457,0.9647756420467404,107
2196,2196,37,1.0265683520760334,1.3004147572954183,88
2197,2197,32,0.8407718838223043,0.38474509113066274,86
2198,2198,53,0.052574816883390524,0.4617287885101885,106
2199,2199,48,0.2597724876049743,0.13464816422693787,121
2200,2200,55,1.3004866920009257,1.6635627011212355,112
2201,2201,48,0.580972213600898,1.4503311621870578,107
2202,2202,26,1.5446309791135373,1.162133054185309,91
2203,2203,32,1.0247058810860497,1.0823767211326936,140
2204,2204,26,0.46168410608332794,0.17492938142595246,135
2205,2205,51,1.7333282432416803,0.212542290347399,144
2206,2206,21,0.13085882950261712,0.06844862682525607,117
2207,2207,52,1.4540610239090381,0.019729861158710223,93
2208,2208,29,1.8416422662931344,1.4511956737567926,105
2209,2209,42,0.7950325399662547,0.39330546013437034,96
2210,2210,35,0.7449317701749397,0.48982764248332944,88
2211,2211,51,0.02212957301035243,2.4763796064798016,143
2212,2212,59,0.10481035240738912,0.1507700036862121,143
2213,2213,64,0.17854610338533783,1.605221973578867,94
2214,2214,63,0.378520577888292,2.232070125662661,85
2215,2215,24,0.817956181239097,2.3146129355024927,139
2216,2216,58,0.4513026101384208,2.6355535745997485,138
2217,2217,56,0.5084734921284227,0.5827327674693561,78
2218,2218,40,0.868192593066211,0.48128336900938834,114
2219,2219,37,0.41231157514779426,0.42632429146214257,77
2220,2220,45,0.40720098063221,1.9568184300441784,120
2221,2221,57,1.05992538083429,0.8894037969385407,103
2222,2222,45,0.5122238259416723,0.1924307792222143,126
2223,2223,30,0.7943917951685908,2.4863097607530973,87
2224,2224,35,2.738226025577946,0.10420939494640537,91
2225,2225,52,0.22248550909208034,0.5112759934721981,113
2226,2226,40,1.635836925357747,0.08696611132453748,103
2227,2227,51,0.7884261051917522,0.5918262970339274,93
2228,2228,33,1.977698740563155,0.3353358579163337,90
2229,2229,51,2.028171427300225,2.8242199770878105,144
2230,2230,33,2.5003554691084946,0.9249396165644681,108
2231,2231,29,0.05733086519781513,0.5368197718685419,83
2232,2232,28,0.1400937073730026,0.24788420174462564,131
2233,2233,35,0.5604484489408337,2.3126387184217605,133
2234,2234,62,1.730545289910436,0.9702172657622307,90
2235,2235,62,0.12970388531222268,0.2778202014180297,123
2236,2236,57,0.9425284893404862,0.4487505816214131,143
2237,2237,38,0.8305138208245635,0.8683096969123876,109
2238,2238,35,0.38955829039781276,0.7510584157208386,133
2239,2239,58,0.9135324518160286,0.17597523418321265,141
2240,2240,33,0.2049550162317177,0.028845557718766977,140
2241,2241,47,1.2396160093612445,1.7584391034944256,113
2242,2242,35,0.0486760336618165,0.1788121368068133,99
2243,2243,28,2.57062527944998,0.2264147270728253,97
2244,2244,44,1.0805653478865775,0.48322473727164456,106
2245,2245,56,0.0026560274223436688,0.19727551415742753,77
2246,2246,20,0.13616926331965412,1.5476219568007268,100
2247,2247,49,0.3087005935735593,1.3979150264547222,123
2248,2248,51,0.3658207244056832,1.1307309264920755,126
2249,2249,49,0.15710723719569,2.6446400871374802,98
2250,2250,64,2.316234139585764,0.5455402409924593,147
2251,2251,62,0.337993703873474,0.20264010047331882,95
2252,2252,29,0.22789595933592702,0.7577977475006707,106
2253,2253,59,1.9285314229640629,0.5716106179608598,84
2254,2254,36,2.4964590177222448,0.7446780600738642,98
2255,2255,64,2.8574206962799034,0.30158206067853893,92
2256,2256,53,0.7273078986639392,1.0291568420499255,111
2257,2257,33,0.11436243008098101,2.126363398250686,143
2258,2258,44,0.4816164702744116,0.4659114471527741,93
2259,2259,61,1.3595379498589168,0.40787778147570275,105
2260,2260,50,2.9601694877178835,0.19042067978341706,149
2261,2261,23,1.1735823912289802,0.922480960116317,112
2262,2262,27,0.016350041177370878,1.7214649787126501,91
2263,2263,45,2.1638194354036493,0.750545269052034,131
2264,2264,38,0.6552542477395179,0.07448373166614031,139
2265,2265,28,1.2265397859272982,0.11167160208022359,80
2266,2266,43,1.3817602971974363,0.5012408783536145,75
2267,2267,30,0.8716589925601754,0.0856742558042214,91
2268,2268,25,0.5494220509957629,0.7071961491360957,130
2269,2269,34,0.5100797769805431,0.7809381341774846,77
2270,2270,28,0.31285185282098305,0.5764786069509109,143
2271,2271,51,0.5920052388311784,0.8110861800632676,76
2272,2272,52,1.0723391682080785,1.5120330876303296,133
2273,2273,50,0.9407982496225831,0.48394350710385803,119
2274,2274,41,0.7695262734823656,0.17036781011984178,126
2275,2275,51,0.9915115946616466,0.3516043838013311,126
2276,2276,61,0.46114277800750325,0.9050591418550618,103
2277,2277,53,1.3019426088078028,0.5376548060765017,77
2278,2278,29,0.8412180424290407,0.724443692870658,119
2279,2279,41,0.17853320430184236,1.3062819641448833,113
2280,2280,24,4.543610357510279,0.013875991278699524,146
2281,2281,35,0.7861916769356168,0.9258425734486406,119
2282,2282,39,0.8526340964016519,1.7118998658907292,99
2283,2283,34,0.1806842280035214,0.4201548922554639,144
2284,2284,22,2.4875950680853354,0.4613374731444287,106
2285,2285,23,0.013276539823356711,0.541265491395315,125
2286,2286,43,0.30367872241197635,0.4822503626499516,82
2287,2287,47,1.5924121018225916,3.3216618925072665,149
2288,2288,54,1.1155363659892663,0.3829026712062963,124
2289,2289,63,0.3416195024749815,0.4758407521216958,115
2290,2290,29,0.2949760305445805,0.018664329585494167,145
2291,2291,60,0.8376587573963782,0.7034679469640569,109
2292,2292,31,0.5433234051436487,3.0754131243456566,126
2293,2293,37,3.2301883083974454,2.636452817416569,112
2294,2294,33,2.737100676817811,0.5342679036660664,130
2295,2295,54,1.0220375057395714,2.1641137865715905,111
2296,2296,36,3.702342203170255,0.5696913732335553,101
2297,2297,26,0.27445675328557817,0.1295177554000703,120
2298,2298,50,0.30024422108300175,0.44676215603040265,147
2299,2299,34,0.4559344572437387,0.8626492228483552,88
2300,2300,58,1.371780443331174,0.7980432752889005,130
2301,2301,62,0.27974593425142474,0.0025115337472222414,134
2302,2302,62,1.752813479669562,1.9874312273047419,117
2303,2303,52,1.0295125585672176,1.011068664804829,125
2304,2304,42,1.8822133679530497,0.29074312594675494,101
2305,2305,38,0.28707664657976417,0.5598118269915484,97
2306,2306,25,3.0639369292397935,2.203749207265446,147
2307,2307,50,0.7667325394270611,0.2813228256251513,95
2308,2308,33,0.38069948700323675,1.3335247419710288,89
2309,2309,53,0.11347087746774007,1.0338281836902314,122
2310,2310,50,0.3982696391201863,1.0161473488582782,148
2311,2311,48,0.8799049042331908,0.3471770918458868,82
2312,2312,57,1.3601604387781476,0.9302386656001654,87
2313,2313,54,0.12020932107558749,0.7930254283131926,148
2314,2314,64,0.08962560704616755,0.06693693052029154,119
2315,2315,60,1.0508614143995234,0.3458371461502377,79
2316,2316,47,0.4165901955045156,0.01406092349103733,136
2317,2317,41,0.8280131969083087,1.79418096626055,128
2318,2318,64,0.5163171940678534,0.971841588652534,112
2319,2319,54,0.4020342956846143,1.133184581288454,101
2320,2320,64,0.5794940190747442,3.068701674357786,76
2321,2321,59,0.3503385666052201,2.9264956498487873,139
2322,2322,49,1.0272205524561218,0.5252681777915029,117
2323,2323,51,0.12744892139757538,0.08124882929563648,118
2324,2324,46,1.3471724115043755,0.2382931710947593,80
2325,2325,60,1.1787511444896,1.0685881913368986,132
2326,2326,38,0.09406971752194013,0.027074313046323056,142
2327,2327,49,0.2541510939969872,1.5974480263151223,112
2328,2328,47,6.2004094679302355,0.04845958801523349,104
2329,2329,35,0.6689040315835612,1.2139566248074545,119
2330,2330,53,1.0080758144282398,0.7891666018043695,126
2331,2331,62,4.459788914957356,0.3367292193401486,124
2332,2332,35,0.6389678472898149,1.545560035414871,140
2333,2333,44,1.0835763945800856,0.8517982318822915,115
2334,2334,44,2.2767959921953627,1.8117465190899689,125
2335,2335,21,0.09244675668826531,1.9966432991437877,86
2336,2336,46,0.3602518188051729,0.6000104062370739,79
2337,2337,61,1.1183956611953103,1.0287213909825694,105
2338,2338,40,0.9216608631533678,3.3918205220195734,120
2339,2339,58,0.5844851242515281,0.36162569586976034,75
2340,2340,26,1.7084472959089267,0.47229195032811205,99
2341,2341,32,1.446243382744444,0.6231861272758464,78
2342,2342,33,4.5921475696606295,0.5546003834669034,98
2343,2343,20,0.04036167982620291,0.20123313925906605,123
2344,2344,34,0.9972796824342685,0.4693927217499695,143
2345,2345,43,0.3291257497560939,1.2818846665927806,100
2346,2346,42,0.33920025648618907,1.4611275881813495,125
2347,2347,42,0.29706333426846593,1.6097519990883893,124
2348,2348,24,1.6809588691015207,1.8784166096041148,148
2349,2349,51,0.0396073877848667,2.9860837617788976,90
2350,2350,35,0.6738754380555388,0.24526536471703475,91
2351,2351,22,0.11149429164179213,3.3865667636340873,80
2352,2352,28,0.7787483415819051,0.4920608559091503,105
2353,2353,49,0.11491747264502811,0.07688968407264259,148
2354,2354,62,0.306764337344304,0.1826049730137527,84
2355,2355,50,0.47748680865721865,1.2801497678967786,103
2356,2356,32,2.0427495416424373,0.6664587499416802,95
2357,2357,21,0.35684200995078535,0.08679642376612903,103
2358,2358,25,7.084520671966557,1.4480848258723518,107
2359,2359,35,0.4017578258463863,2.592690408648077,115
2360,2360,39,1.102754574841169,0.584344556342433,141
2361,2361,24,0.030147563385373655,0.3425709146380787,101
2362,2362,28,0.42461491098589593,0.390836926623546,147
2363,2363,52,0.44712072938627445,1.889169331682828,109
2364,2364,20,1.3943854156710158,0.1591774021787295,108
2365,2365,51,0.850756693869315,0.28919786353644183,95
2366,2366,38,0.0011845525386962425,0.08221025105467739,115
2367,2367,52,0.6803180341931869,0.08913553641603315,102
2368,2368,36,0.48656881246683154,0.06137729414472775,125
2369,2369,63,0.11548693350076777,1.8145466144321065,114
